slope_angle,pore_pressure,factor_of_safety,rainfall,temperature,humidity,soil_wetness,instability_score,risk_label,scenario_id
35.88089390024919,0.5779304817362466,1.4393304824471231,97.56102008599149,34.28831727252627,76.83790304553344,0.25236717970637523,3,1,scenario_22
28.01554947713919,0.24554250439621692,0.5867640148450946,61.5985450260179,28.099326386652344,49.28974207487292,0.2810981495088087,0,1,scenario_23
33.6039779340461,0.7151899321444084,1.1028963704138632,39.15256981778293,14.055835144561984,48.937640625800995,0.47683236027899945,1,0,scenario_24
32.203136643698585,0.4619516129061547,1.2373918201121552,68.88853020500906,26.357313808124047,47.40273191774621,0.23929449727160576,2,0,scenario_25
25.805719242337886,0.19186945979136283,1.5583627587735327,48.58717591863256,18.38020118427182,87.46738805929223,0.11057747895013254,1,0,scenario_26
39.10442791154546,0.7362138494879121,1.8331221198034657,37.58882851457693,17.618777384653335,43.72060677621653,0.14784724021697104,0,0,scenario_27
41.91647273859981,0.4269873368784771,1.3885254928900435,89.8030548949987,21.101093730055073,86.86128155786824,0.5177963138214317,1,0,scenario_28
26.11926441200673,0.5093419536925329,0.9742341574651258,72.79393069737652,30.090088386038378,54.42638934753766,0.14784724021697104,0,1,scenario_29
38.948855369003255,0.5047109431075728,0.5601637871187237,2.5811906949486985,26.82416555986081,58.586219180627495,0.37372300838917905,1,1,scenario_30
26.033493981577596,0.47014382853568515,1.692214323124894,88.00790875614582,16.98190221136026,83.91363628049035,0.4029368157194839,3,1,scenario_31
18.564537488042156,0.4269873368784771,0.545978753308709,20.093368865905646,17.923664694777983,72.70336834476292,0.22840953748240417,1,1,scenario_32
43.87945244033775,0.1506999763782142,0.830729313605263,39.698151707428345,15.080577277152182,52.156846212932464,0.3793247223497044,1,1,scenario_33
19.184815819561255,0.7644955262301834,1.3330453264064468,26.5046428325004,32.65358136914416,43.94305938336287,0.2624127262161675,0,0,scenario_34
40.534100145505704,0.6021664424571342,0.9742341574651258,45.94467684059866,31.392402345938486,87.76610101519236,0.2738633822588602,2,1,scenario_35
36.67356345784516,0.8859028935268851,1.1730404339337959,76.55128989911097,26.90443905188585,57.47974554021429,0.7177919137406431,0,1,scenario_36
26.955142031921206,0.8973094696591243,1.025940396813771,18.11493495346803,34.42000821276648,47.598516646833886,0.43879255772582304,3,1,scenario_37
31.40130838029839,0.36928342255513646,0.5550071404003145,61.39335847600618,28.49760301917326,42.02847093170416,0.31073225448401914,0,1,scenario_38
30.831033272588996,0.5730203485959434,0.5631397844545428,69.51445540475937,24.554968664852847,70.66879201860266,0.510855554591235,2,1,scenario_39
16.35681866731614,0.7894284968108138,1.6434277021649235,69.56181464968068,22.139742491484945,76.83790304553344,0.15680442497536742,0,1,scenario_40
32.72678829564725,0.5976693601822988,1.5622581329679224,86.20144822726226,24.011015774510998,33.25992208937423,0.3628282499265503,0,0,scenario_41
44.78894388357901,0.7108846353278087,0.5631397844545428,76.48098009029954,24.974462704430266,75.66226741504698,0.7726441028501773,0,1,scenario_42
31.65602434798387,0.43930453704190886,1.3330453264064468,21.60381825095996,10.679185530638996,66.09323275798944,0.7171834282904557,0,0,scenario_43
32.50106295291479,0.11471254123797339,1.4201170838160615,0.5229613542912737,15.094161478192227,85.25967126579455,0.6646655371187715,2,0,scenario_44
39.28083466435541,0.24029702289875968,1.0388500540996486,58.017236922733225,30.84124904843964,30.08121754292809,0.32611914202786574,0,0,scenario_45
22.25556872701355,0.672777783077918,1.656382766966078,98.46697395245081,11.306446982150595,68.86904675943171,0.34256691756690283,0,0,scenario_46
43.41745732151576,0.1451003973207417,0.900542405254132,56.73122196289035,25.38245062674505,82.8094042752891,0.6064105636484384,2,1,scenario_47
34.35518371228349,0.5976693601822988,1.795000474357738,71.81230762264944,21.48099693992395,77.58857243980437,0.47923267498729427,1,0,scenario_48
43.41745732151576,0.4579298934587638,0.6372302560966323,52.70414639116516,18.683583156471066,38.06610776448731,0.7166811039477602,1,1,scenario_49
44.08753883293676,0.41920216309610425,1.4880616632513142,39.931591580930814,22.812566219258294,54.993949708937535,0.6914099434286604,1,0,scenario_50
31.36850367947805,0.6067206834533806,0.544960384809017,63.31513755940223,32.76925404109788,87.8447049894065,0.25310092909854914,0,1,scenario_51
32.93699936433255,0.5853720371062847,1.812052509026299,64.1971500443266,18.681925975762688,89.09150416574855,0.5798107182553311,1,0,scenario_52
26.10476100766333,0.19650869688048067,1.8732324463820627,56.50219928590161,26.278689622041853,46.444295360531456,0.55972924443219,0,0,scenario_53
22.50728694493786,0.3063222616359519,1.4116051923182886,50.61418628402441,18.683583156471066,68.15728242982371,0.7726441028501773,1,0,scenario_54
27.52233009446337,0.33557260763353414,1.276567465077067,24.12014575995415,19.114843204938502,68.68995624133882,0.3147436196654989,0,0,scenario_55
32.529429357693004,0.7308777689796246,1.3128514210675373,38.19396396528959,13.853626079462178,45.919568253328016,0.21880990000384623,2,0,scenario_56
30.48901044903586,0.7108846353278087,1.1266501732510006,56.73122196289035,21.258774472635316,78.00020890582088,0.40978186037032194,1,1,scenario_57
43.287291117375574,0.3280761349550777,1.7370214488877238,22.807977194893247,22.338664508502966,81.75842826895074,0.5798107182553311,1,0,scenario_58
33.35558684167138,0.6557571766835414,1.660209688529901,55.42265141320166,30.476587846541403,78.42933224189295,0.6635632229469639,2,0,scenario_59
27.588001872833697,0.4037539265338136,1.488328205348986,41.615399817976154,18.51510416453229,49.300199379572916,0.6525049938237799,2,0,scenario_60
24.623401949152075,0.4275293217529924,1.8018774417800332,26.311256991084285,26.274336678773853,61.14193680777292,0.23765750946707112,1,0,scenario_61
42.397216576694134,0.8338508603697943,0.8581657186524535,16.481481572943714,28.16677480175808,52.30435769437982,0.7573479356152042,1,1,scenario_62
20.323186313391684,0.7449610238344491,1.5147700786658698,95.6614621083458,23.349186813694097,34.30654837359078,0.4180417961473586,0,1,scenario_63
41.616382277289794,0.19351843256669127,1.3213885642306042,42.60833838903715,14.148872382394625,44.79621809868148,0.5873093015965477,0,0,scenario_64
35.87922618281094,0.5722359540118462,1.8064536856191284,57.83869170064091,22.812566219258294,89.47967409385323,0.7285434308703661,0,0,scenario_65
21.370173320348286,0.3063222616359519,0.8745020132887789,38.19396396528959,32.0481939576161,69.78283150820535,0.7141453171929871,3,1,scenario_66
43.617857310077625,0.4294727313178148,0.546701124326767,8.565824959643054,20.2407223723808,79.3520876630518,0.24373305709475987,0,1,scenario_67
41.32119215783867,0.4047126853048172,0.7411398440724624,25.467062204605117,21.08450035947969,39.700286174217716,0.5152107533276278,1,1,scenario_68
33.47550294156649,0.6321577765569601,0.6154298024438137,35.49963058319373,27.206855894505928,48.174943729991554,0.7755107586181303,0,1,scenario_69
43.18496824692568,0.2796838583519856,0.8318141627294033,30.728996492628657,31.439058441532094,53.547491173768805,0.4901360187011057,1,1,scenario_70
39.10442791154546,0.37655679480313553,1.389426277152391,6.665204056068996,25.655858035526595,78.49411260055334,0.5247928688780974,3,1,scenario_71
17.935024819530042,0.5572901515759199,0.6372302560966323,55.42265141320166,15.987754247738453,79.3307932089854,0.4604533449392817,0,1,scenario_72
36.39734361668985,0.7580297943385352,0.5455805895452552,50.61418628402441,29.864456967504758,69.74604070206408,0.3338349759681385,0,1,scenario_73
43.83571691471742,0.5774742791335113,0.6942723819242063,92.27571905133944,14.952440818993503,64.41173708733439,0.24786228203105173,0,1,scenario_74
26.11926441200673,0.2703713292071286,1.6981748536604981,76.93048936413398,30.56055934170696,55.357751820816546,0.33604460289602645,0,0,scenario_75
18.33592446918454,0.1326948930131831,1.4586799067232505,29.544477747742025,21.258774472635316,32.89116074359777,0.4107436181544645,2,0,scenario_76
41.63112548274899,0.7449610238344491,0.6097938856526655,51.90597909082704,12.346432120583906,72.86544984427454,0.6635632229469639,0,1,scenario_77
30.5498895709121,0.8404548103254211,0.9460235110588262,5.705472115125431,20.864899021467792,87.44688114228578,0.28499338421104753,1,1,scenario_78
19.289750461585076,0.7108846353278087,1.0598776874440101,66.03027197013381,29.855266563735135,31.750185818715867,0.3825207016531139,3,1,scenario_79
43.96896099223678,0.21148485925825933,0.8027801781844226,18.610141784627732,21.782179184954114,88.21542658356341,0.7401840646939913,3,1,scenario_80
15.27591154849889,0.26506697472463403,1.5711303981986418,50.83605469162799,21.45751603821641,32.89116074359777,0.27430611527636295,0,0,scenario_81
40.89310277626781,0.5415254710195885,1.4768494655622382,96.31151115891738,11.691709047500039,80.90552274543148,0.15388562694547642,0,0,scenario_82
37.5712358831304,0.574873962843239,1.4653665427947875,60.05943333606173,26.82416555986081,50.24073280614556,0.5113101097765813,0,0,scenario_83
20.545633665765813,0.6129181063082378,1.2384167846720522,43.68507026151796,27.21012546230342,62.78581896467084,0.7180403715631055,0,0,scenario_84
32.26422533627637,0.29054622483738124,1.9956867502365667,76.0289823122135,33.64245367500706,69.78283150820535,0.6129134323503156,0,0,scenario_85
20.323186313391684,0.27757772954635956,1.714274112087317,8.912443211601662,28.72065842408266,54.42638934753766,0.27717107742572616,0,0,scenario_86
43.52142919229749,0.5111915913278486,1.0527895155856417,96.78600348450304,12.086602124734583,45.93496997751636,0.3793247223497044,0,0,scenario_87
39.20504217801792,0.65515875557368,1.145458842349194,72.79393069737652,19.89926181656137,50.24073280614556,0.6576769780339606,0,0,scenario_88
41.844820512829465,0.8404548103254211,1.5601658253281687,12.839428945412523,31.392402345938486,72.83715795039538,0.33271931000409843,0,0,scenario_89
22.47876687446625,0.2987913118515726,1.9262953433756156,76.1121537043158,28.72065842408266,76.0540577110751,0.28797362924732517,0,0,scenario_90
17.915294813123054,0.6375141948789828,1.9923617339696529,76.43726622217359,21.2434960612635,49.89388194403163,0.1820427339761634,2,0,scenario_91
23.124967537862226,0.1641869965293138,1.424975471781107,42.819961492561475,17.01708038789936,69.44120893020772,0.3743015612316182,1,0,scenario_92
17.213896942061965,0.8688562539755641,0.7657246841710789,39.88227808969005,32.76925404109788,72.78276303805913,0.2871814195002789,2,1,scenario_93
17.793083034176977,0.5047109431075728,0.572318058290834,21.52018720172375,17.305455761547442,72.78276303805913,0.5183677978918922,1,1,scenario_94
42.076587200386996,0.6308298976133685,1.3092369385630058,39.09059959055147,25.197630352267595,80.82364961903397,0.749727468679766,2,0,scenario_95
37.394742153540726,0.13617493608495154,1.9815835846040473,42.96568127389351,17.497977787674618,33.14130121124835,0.5374118697248993,2,0,scenario_96
42.27961206236346,0.36300128823000655,1.1579231287843856,38.3832951933044,21.35004052990287,57.46197630955764,0.5738585480977862,1,0,scenario_97
33.96917491780738,0.29211649502255443,1.424975471781107,22.061195271121125,26.76830779764585,36.690732739276584,0.1618694628891631,0,0,scenario_98
17.524198949851467,0.45680461836636466,0.911322803523005,21.204483990822666,18.630578570042303,75.43861242806634,0.4180417961473586,0,1,scenario_99
43.41745732151576,0.8632408218069779,1.6524101207967772,35.34213793027181,19.27931058594069,48.23655073530164,0.7659962545918962,1,0,scenario_100
33.8267424025219,0.33769737249854004,1.953653945211217,86.20144822726226,32.87725171017608,48.97620898375841,0.2160237238756545,1,0,scenario_101
23.8077553279348,0.11576843020349133,1.2113213249861956,6.134962711066816,18.25537662178744,73.738863699349,0.2749698624783349,1,0,scenario_102
30.094087757402633,0.4294727313178148,0.9460235110588262,30.728996492628657,22.81669314891041,68.78752449827583,0.7587845687735715,3,1,scenario_103
34.1228970449462,0.37655679480313553,1.4851049968119383,83.98022856356172,21.598284420308318,62.34567316416052,0.5195114812976065,0,0,scenario_104
39.28083466435541,0.6573206591015138,0.5631397844545428,78.6903386255295,16.413251561106193,60.03621426928245,0.25310092909854914,1,1,scenario_105
29.778753128725775,0.7178547133885115,0.9781287543981049,40.431876810429216,30.84124904843964,80.12881354453165,0.679988918534257,2,1,scenario_106
34.47630906348191,0.22349017221936185,1.999120588656,7.705827913433117,25.026854170005826,61.354595960204705,0.5126177926392881,3,1,scenario_107
36.36537664042608,0.195809705455401,0.6215693238614719,68.81347060865421,25.910034254585177,74.51377961752291,0.3959100458257526,1,1,scenario_108
26.552931858057757,0.20199092986558595,1.9621897432201747,32.467592689006,30.594759605532367,43.251166977780535,0.28499338421104753,1,0,scenario_109
22.25556872701355,0.5027338166838855,1.2300034121370542,76.48832615421283,25.09488632373469,88.01072998795712,0.47488767041577085,1,0,scenario_110
30.667297801644132,0.3578830759797784,1.145458842349194,43.2497878330132,12.605620070208692,81.22709530228002,0.2934233759260976,0,0,scenario_111
34.55883778507801,0.11163573253430555,1.93347724734463,93.69578230310628,21.598284420308318,30.531797106808135,0.27430611527636295,3,1,scenario_112
34.905053073241675,0.6375141948789828,1.3944048177230797,86.20144822726226,13.013960410092256,65.15188730721115,0.2255492072024687,1,0,scenario_113
23.423170873225672,0.447861870882997,0.5487892692368779,25.98132087450342,27.69587743074422,46.94834558220022,0.15388016856661185,1,1,scenario_114
36.109735781400715,0.5993191262793073,0.5623592885755881,6.76125635922149,17.01708038789936,74.84666439580164,0.7839048681072605,1,1,scenario_115
43.83571691471742,0.7637934429657613,1.8865942930647956,67.64679372263622,20.748276934753704,52.122430251887714,0.5616575380485391,3,1,scenario_116
43.18496824692568,0.42068113341091196,1.0217138118532896,53.360254672687844,20.748276934753704,54.99026591423274,0.7587845687735715,1,0,scenario_117
38.873780083083034,0.6452021777791435,1.1485022015639028,41.10284698067047,26.41950261810735,50.88573559009728,0.3189445924472478,0,0,scenario_118
17.738600303584008,0.45680461836636466,1.641541853753042,97.58737549100537,24.84151978021346,59.85239112876613,0.6161982600394741,0,0,scenario_119
24.76199094477803,0.8587626455697254,1.9533167829285372,60.70940360887808,27.556469150791607,64.80533008016727,0.7142290326581374,1,1,scenario_120
26.552931858057757,0.23009355147591304,1.6697764833400246,64.39042535411306,16.46552087220097,57.57989222415968,0.3579142439416053,4,1,scenario_121
31.65602434798387,0.7570058437376103,1.7098417217921746,61.52194382310109,22.150012344940073,39.78212021589546,0.4727528464911873,1,1,scenario_122
23.455643243201997,0.12682594778862352,1.3167336469412743,10.142082844921651,28.053580886397647,69.99602874279715,0.18077624952524218,0,0,scenario_123
23.32143548943398,0.506088302947564,1.2199082520756852,9.571455552016172,27.983840559228963,87.44688114228578,0.11569812241343859,1,0,scenario_124
18.661147045343366,0.8404548103254211,0.7512238733886046,61.02251494776413,28.90534034875442,78.42933224189295,0.6064105636484384,1,1,scenario_125
35.16406642217636,0.19420086631211292,0.7657246841710789,53.582768447308126,15.447313856374752,75.96695596773517,0.6059164265671633,2,1,scenario_126
20.454749016213018,0.5976693601822988,1.056558144476904,68.88853020500906,28.72065842408266,49.28974207487292,0.5149881263556771,2,0,scenario_127
16.55045163505823,0.6477849380431034,1.3092369385630058,9.299063982313216,19.114843204938502,76.52076902418813,0.3679591351054715,3,1,scenario_128
23.428035290621423,0.42831746159172923,0.7411398440724624,93.05952146439162,31.614090238066748,70.60927793144373,0.2896598888214558,2,1,scenario_129
26.955142031921206,0.37707679549276907,0.5686130507187692,58.66084631754741,19.383247697990047,76.99190479791756,0.5372298336801722,3,1,scenario_130
31.63062157534202,0.42061044870026076,0.9868787448504055,2.5642065806435688,11.093476807723684,85.10558592872451,0.6031177324974712,0,1,scenario_131
33.03345035229626,0.7352201514162368,1.3780315465951283,49.646115235529976,10.688417996736638,48.174943729991554,0.6165421753478179,3,1,scenario_132
28.01554947713919,0.8174123397011401,1.1392719533539595,16.801420774486342,32.76925404109788,49.055207715666995,0.1483321344202198,1,0,scenario_133
15.208563915935722,0.20310377752851938,1.5878864906227048,99.83475113929497,14.17150504246882,76.82193018041289,0.542597507546348,0,0,scenario_134
33.6039779340461,0.534179554678077,1.8024069207698878,63.72014768082804,27.592149436519893,37.375240707923254,0.25310092909854914,1,0,scenario_135
24.696087960622656,0.47726095084012676,1.4775002380638276,30.46791390980408,12.768014833157892,55.513691126261634,0.2357041475558249,0,0,scenario_136
44.09636480122917,0.6308298976133685,0.5074099714016145,49.82556822634536,18.681925975762688,33.48551712482099,0.5649535694922778,0,1,scenario_137
39.86212527455788,0.65515875557368,0.9868787448504055,10.410964938416633,20.774630512832406,53.7078544566902,0.5080482397629842,1,1,scenario_138
25.90888807137882,0.6825510049628827,0.8708466116047655,3.531135494023907,22.3553111812575,81.75842826895074,0.5247928688780974,1,1,scenario_139
44.23184422998499,0.3270207246389796,1.807765291617848,9.917809958721591,25.144481236317258,36.10822097697221,0.7573479356152042,3,1,scenario_140
40.89310277626781,0.5296852334548382,0.9514453504202244,34.97032297458495,13.853626079462178,37.90290171474561,0.6064134724950008,0,1,scenario_141
27.378530307342793,0.181425978096323,1.9621897432201747,35.538456868573945,28.287412258509057,42.94444075058725,0.12222063576109204,1,0,scenario_142
34.00589132282684,0.6126997958425717,1.93347724734463,35.34213793027181,28.589847904413993,56.8604055246251,0.7134236031996181,3,1,scenario_143
35.175553682311154,0.7378362926236429,1.0251878887500951,21.204483990822666,11.306446982150595,61.27776285924834,0.38570618360668874,0,0,scenario_144
23.596237563848533,0.534179554678077,1.4876777519876383,17.410933533408436,21.48099693992395,68.78752449827583,0.7779761321899246,1,0,scenario_145
39.43405447766807,0.6309369322901185,1.1416597006037934,72.95082286523967,31.927264525454724,53.28994236761973,0.7342609423368824,2,0,scenario_146
33.45021680097509,0.6129181063082378,0.5550071404003145,18.519556786746794,28.72065842408266,59.5718750668468,0.7357599420902261,4,1,scenario_147
41.70791351672749,0.44017080357538674,0.8426821119969481,13.535408227768553,21.782179184954114,87.96285030772063,0.5708920959462287,2,1,scenario_148
38.84433910624945,0.4876183881528171,1.2612016006412543,85.14249577450957,19.605167824645008,89.09150416574855,0.539898519630211,2,0,scenario_149
18.661147045343366,0.6860576777682003,1.3505243914800018,56.73122196289035,34.028387135189824,30.08121754292809,0.11006701225045952,1,0,scenario_150
30.42703315240835,0.7734630214066177,1.1806843120754589,23.464208185545353,29.821360475845985,86.86128155786824,0.5365541448031863,2,0,scenario_151
43.287291117375574,0.5260715460412687,0.6604709582404376,82.60676302525283,31.614090238066748,47.79359473235584,0.4180417961473586,0,1,scenario_152
34.26094938462863,0.13757277342004404,1.0189024888204443,20.24805601652374,19.612783191120315,82.00622127036002,0.1664425557751688,1,0,scenario_153
33.35162238703057,0.7637934429657613,0.6097938856526655,13.643975255673313,30.84124904843964,61.21019353864507,0.7776460684355313,1,1,scenario_154
36.07452251961328,0.42061044870026076,0.6304801398671152,82.24805636343609,16.413251561106193,88.38468977833998,0.2896598888214558,2,1,scenario_155
24.85993636109748,0.8859028935268851,1.743373211226016,45.94467684059866,32.30756245349131,33.941691537261946,0.23154426657072613,0,0,scenario_156
16.951547789558386,0.5649905771380899,1.944488005788492,46.15574744197899,16.920357694782645,54.993949708937535,0.7171834282904557,3,1,scenario_157
30.602040635334326,0.5993191262793073,1.624477747614387,34.97032297458495,10.773894772983589,44.518627819022726,0.6129134323503156,3,1,scenario_158
26.676050362024895,0.4808403217592797,0.990549742344858,33.300191305819794,10.636193997643772,77.1113725889045,0.7285434308703661,1,1,scenario_159
23.140470953216877,0.26506697472463403,0.6537645919860189,80.03565078223616,31.639428640613804,31.15965785505606,0.5051647281583584,1,1,scenario_160
22.117472624904003,0.307538746745034,1.3213885642306042,87.66507618282006,20.760685258024754,37.462103940030616,0.4034305629289441,1,0,scenario_161
39.67801681978975,0.16069066248693115,0.7776993932579295,84.6514338690278,29.959508512958813,38.817762575292576,0.58926417994117,1,1,scenario_162
15.762573802322855,0.65515875557368,1.2119463136247208,44.861063095454256,16.27416653350745,50.88573559009728,0.2810981495088087,0,0,scenario_163
15.497634867835684,0.7817452002548321,1.1140010094725645,25.656278370136377,31.393431472644657,87.96285030772063,0.596135958660408,1,0,scenario_164
32.26422533627637,0.24029702289875968,1.6845477607137187,76.48832615421283,25.52321418696078,42.94444075058725,0.3831691699017088,2,0,scenario_165
21.728079283816793,0.2829142444027702,1.7901835957838068,98.46697395245081,12.043133643669456,48.58727155254596,0.5539533740830818,1,0,scenario_166
30.831033272588996,0.22268112249286418,1.4653665427947875,17.530294235765965,17.78043737658484,37.90290171474561,0.5708920959462287,2,0,scenario_167
43.96896099223678,0.8506723654568303,0.6568517605016004,76.93048936413398,23.3257216811535,76.90943180069613,0.3743015612316182,0,1,scenario_168
26.287787565927474,0.25255017653093326,0.6678794290965918,12.150137630091805,10.545584919387238,50.92923203816876,0.1709610282872114,2,1,scenario_169
44.190316642573364,0.8840260602283817,0.6604709582404376,10.566468426174392,19.89926181656137,66.09323275798944,0.2732918391959205,1,1,scenario_170
15.942875570602027,0.11471254123797339,1.8064536856191284,92.70345447963066,31.249384287016547,82.8094042752891,0.5419932448528635,1,0,scenario_171
19.289750461585076,0.8474936118152119,1.8422249840907914,51.80787662388154,16.54264209339765,88.63847447949021,0.7659962545918962,1,1,scenario_172
34.47630906348191,0.5722359540118462,0.9877850963370423,69.51445540475937,10.773894772983589,87.63761853079198,0.3793247223497044,1,1,scenario_173
27.52233009446337,0.2651370174084826,0.9742341574651258,60.16118201463312,32.69027506391387,44.51359764677335,0.4107436181544645,0,1,scenario_174
43.08464322482343,0.6999683763193423,1.501390078345377,95.76252845053801,31.614090238066748,35.31628283818074,0.4024132493161542,0,0,scenario_175
19.680559213273096,0.39864745302380233,0.8357264222339347,88.00790875614582,26.928015993375233,44.840418949145004,0.7726441028501773,2,1,scenario_176
37.394742153540726,0.544345364482102,1.0696786702688448,49.82556822634536,22.139742491484945,55.357751820816546,0.5002221882006241,1,0,scenario_177
20.084782400582775,0.6126997958425717,0.769524663305363,73.3614380561402,12.768014833157892,61.00190311357606,0.7587845687735715,1,1,scenario_178
27.86982082125055,0.616733793065281,1.624477747614387,50.83605469162799,16.86828813798799,51.183023496018144,0.2881974600675355,2,0,scenario_179
43.20690724274873,0.7313369908858707,0.8475075520751651,65.02010923981534,22.19167671553161,61.14193680777292,0.11006701225045952,1,1,scenario_180
26.26748857919832,0.3063222616359519,1.510148649987376,35.49963058319373,25.92255793636858,81.22709530228002,0.4212583616177743,2,0,scenario_181
26.160542573783495,0.23009355147591304,1.540523338672233,89.20846889402344,21.45751603821641,39.76198462851396,0.14376840701999202,2,0,scenario_182
18.044146285980965,0.4011706935024397,1.8964230432604667,58.82022669483905,28.579829968290085,79.00676799033816,0.11569812241343859,2,0,scenario_183
20.454749016213018,0.25255017653093326,1.220879865989972,61.50129680388666,34.518483589585735,87.63761853079198,0.3190351759495538,1,0,scenario_184
33.47550294156649,0.2834011161861132,1.944488005788492,63.31513755940223,27.158179917152435,52.188795359230596,0.6829812637517898,0,0,scenario_185
29.855307303338105,0.30143924712556225,1.679517521623328,98.36789252634136,18.579183829316456,49.89388194403163,0.6704578099783775,2,0,scenario_186
23.455643243201997,0.6657909074507189,1.6981748536604981,78.86149646724064,32.730505146539,51.61403512802568,0.4040823233046269,1,0,scenario_187
18.525787403313146,0.24554250439621692,0.5867640148450946,39.09059959055147,31.76446062615017,85.10558592872451,0.674971854030486,2,1,scenario_188
43.101899662102035,0.773695138508567,1.0963915969441915,62.3859324676573,17.849167934433822,76.43948268916574,0.7669705119017542,0,1,scenario_189
39.86212527455788,0.8892121990343838,0.9034901066526465,69.24361513243696,25.864560438757593,84.59658863126353,0.619577231039361,0,1,scenario_190
40.69469523564967,0.8379995049418366,0.8475075520751651,41.354910152535155,28.2293371887362,88.56082939675281,0.7154300408208734,1,1,scenario_191
38.84433910624945,0.5846198554855098,0.8311544191831406,47.601812936876655,18.683583156471066,78.23751045315122,0.6171062055085965,2,1,scenario_192
43.21375753058743,0.5296852334548382,1.1126798196060481,59.4476335186173,10.866756668162083,87.76610101519236,0.7006162897050605,0,0,scenario_193
38.253984700833435,0.3065955106391667,1.220879865989972,94.06792451153404,29.947853990397352,42.424548552651316,0.43174485408127194,2,0,scenario_194
29.81386789093172,0.14145882945794153,0.695129360195948,8.565824959643054,20.473694754686885,56.8604055246251,0.5167122861492424,0,1,scenario_195
20.323186313391684,0.29054622483738124,1.0251878887500951,70.76809347409157,34.28831727252627,36.150957843988465,0.4786335026866566,1,0,scenario_196
32.04925810006415,0.7734630214066177,0.8984000638830592,68.11178539649828,15.447313856374752,76.43948268916574,0.45394390739537127,4,1,scenario_197
32.529429357693004,0.19084607375970322,1.8812717717235303,88.66042152404667,24.030569707063123,53.88031757727017,0.6297111169479976,0,0,scenario_198
26.676050362024895,0.1216767940027868,1.059032775518471,82.60676302525283,15.05039171006225,86.56345914564673,0.4183350397868628,2,0,scenario_199
38.84433910624945,0.34110229933131364,1.5625444650725522,65.69551562671396,18.561199470867834,85.25967126579455,0.5546562507952132,0,0,scenario_200
23.423170873225672,0.3178458612154952,1.7930639764839702,64.0972077345332,25.197630352267595,52.156846212932464,0.510855554591235,1,0,scenario_201
